#id,username,repository,committers,authors,age_days,commits,files,main_lang,number_langs,bytes_main_lang,bytes_total,major_contrib,number_contribs,commits_major_contrib,commits_total,main_uml_author,number_uml_authors,changes_by_main_uml_author,total_uml_changes
269,natapol,UniSysDBMS,3,3,1304,24,975,None,None,None,None,354,3,20,24,354,1,1,1
270,eupharina,OOA-P,1,1,1292,26,933,None,None,None,None,356,1,26,26,356,1,27,27
271,Yakovko,SocialAchievements,4,4,1297,10,58,None,None,None,None,357,4,5,10,357,1,1,1
272,Hirschiger,Android,2,2,1328,20,129,None,None,None,None,362,2,13,20,362,1,6,6
273,Ethermind,futbol,1,1,1467,34,147,None,None,None,None,363,1,34,34,363,1,3,3
274,BKcore,JungleIN,1,1,1369,4,263,None,None,None,None,364,1,4,4,364,1,1,1
275,it-workshop,UniSched,17,17,1705,597,2865,None,None,None,None,367,17,320,597,367,1,6,6
276,feliperuppel,NewItens,7,7,1297,251,267,None,None,None,None,382,7,89,251,382,1,1,1
277,ateston,user-manager,5,5,1288,29,43,None,None,None,None,392,5,9,29,389,1,1,1
278,coryb,gearbox,7,7,1475,67,877,None,None,None,None,397,7,25,67,394,1,1,1
279,JSansalone,GZMigration,3,3,1391,58,1107,None,None,None,None,401,3,54,58,401,1,2,2
280,mrlukeparry,freecad,23,24,1639,1398,5261,None,None,None,None,228,24,302,1398,213,1,2,2
281,CafeGIS,gvSIG2_0,1,1,1308,52,12389,None,None,None,None,405,1,52,52,405,1,12,12
282,ngzhian,csit_hadoop,2,2,1310,6,74,None,None,None,None,406,2,5,6,406,1,1,1
283,wissne,maplePrj,2,2,1646,24,3715,None,None,None,None,408,2,22,24,408,1,4,4
284,railcoach,railcoach,32,30,2069,573,640,None,None,None,None,410,30,154,573,412,2,1,2
285,Torrence,AuctionExp,1,1,1326,4,1001,None,None,None,None,442,1,4,4,442,1,2,2
286,kanzure,nanoengineer,23,26,4296,11714,11378,None,None,None,None,447,26,3971,11714,448,2,5,6
287,evolya,corpsecurity,2,2,1308,8,368,None,None,None,None,470,2,5,8,470,1,4,4
288,joaolevada,glassbeer,3,3,1439,131,1631,None,None,None,None,472,3,88,131,472,2,44,55
289,cristianrosu,FoodCourt,2,2,1309,3,148,None,None,None,None,475,2,2,3,475,1,1,1
290,yafraorg,yafra,11,11,1300,296,6243,None,None,None,None,478,11,168,296,476,1,2,2
291,artwebs,artwebsandroid,8,8,1289,239,1047,None,None,None,None,489,8,153,239,489,1,1,1
292,andrea-colleoni,BasketStats,2,2,1330,6,249,None,None,None,None,495,2,3,6,496,1,1,1
293,gxa,atlas,25,25,1329,6184,22968,None,None,None,None,509,25,1073,6184,513,2,1,2
294,xiangism,mineTerminator,1,1,1314,2,33,None,None,None,None,522,1,2,2,522,1,1,1
295,artyrian,SystemRegisterUML,1,1,1296,25,29,None,None,None,None,523,1,25,25,523,1,18,18
296,iocast,featurefilter,1,1,1400,11,60,None,None,None,None,524,1,11,11,524,1,1,1
297,gre,University-nostalgia,9,9,2239,94,218,None,None,None,None,527,9,41,94,527,1,1,1
298,iocast,featureserver,6,6,1400,260,879,None,None,None,None,524,6,213,260,524,1,4,4
299,byon,myrrh,2,2,2061,199,315,None,None,None,None,540,2,187,199,539,1,1,1
300,ahhess,ah,6,6,2272,143,1050,None,None,None,None,541,6,75,143,541,1,1,1
301,alisomer,essexbooking,10,10,1531,79,1035,None,None,None,None,548,10,37,79,548,1,3,3
302,kaige,Rena,3,3,1295,85,1958,None,None,None,None,557,3,65,85,557,1,4,4
303,lawrancej,CompilerKit,21,21,1418,453,165,None,None,None,None,560,21,285,453,560,3,3,6
304,angel46,project-munchkin,2,2,1450,23,81,None,None,None,None,581,2,13,23,582,2,8,13
305,jscott0918,KillerApp,9,9,1307,169,196,None,None,None,None,583,9,99,169,583,3,5,9
306,gsingh93,Learn-Kirtan,2,2,1479,223,1865,None,None,None,None,592,2,222,223,592,2,1,2
307,ging,isabel,6,7,1656,51,7769,None,None,None,None,594,7,39,51,594,1,2,2
308,ngocnv371,cell-defense,1,1,1284,4,4,None,None,None,None,601,1,4,4,601,1,3,3
309,ezequieljuliano,Argos,2,2,1324,70,300,None,None,None,None,602,2,67,70,602,1,1,1
310,npetalid,Promasi-V2,8,8,2242,368,56065,None,None,None,None,604,8,247,368,609,1,2,2
311,mattloidolt,CS414,4,4,1308,144,398,None,None,None,None,613,4,66,144,,0,,0
312,kelidas,scratch,3,3,1466,181,1209,None,None,None,None,616,3,118,181,617,1,1,1
313,bananu7,Engine,3,3,1290,49,1481,None,None,None,None,620,3,40,49,619,1,5,5
314,izontm,SML,2,2,1399,14,610,None,None,None,None,623,2,10,14,623,1,4,4
315,pcego,SistemaVendas,3,3,1479,15,32,None,None,None,None,624,3,13,15,624,1,2,2
316,mloukianov,SLK_2_4,1,1,1291,3,1570,None,None,None,None,627,1,3,3,627,1,1,1
317,roddevu,QXmlMoodle,5,5,1476,28,328,None,None,None,None,631,5,13,28,629,1,2,2
318,aedansilver,wowlikearcemuold,2,2,1333,3,1970,None,None,None,None,633,2,2,3,633,1,2,2
319,HALTGames,ICT207Game,4,4,1288,309,1299,None,None,None,None,635,4,118,309,635,2,7,8
320,pennstatephil,StackPointer,7,7,1311,178,205,None,None,None,None,641,7,57,178,642,2,4,7
321,hopbit,java-sandbox,3,3,1466,301,408,None,None,None,None,646,3,146,301,646,1,1,1
322,fjorgemota,PowerMusic-SENAI,7,7,1456,335,382,None,None,None,None,649,7,188,335,649,1,1,1
323,nolith,CaptureMJPEG,4,4,2957,69,60,None,None,None,None,656,4,35,69,656,4,1,4
324,andresrosso,proyectogrado,9,9,1523,42,861,None,None,None,None,664,9,17,42,664,3,3,6
325,soundcloud,acra,5,5,1839,114,119,None,None,None,None,670,5,68,114,669,2,1,2
326,Stefanqn,Thesis,2,2,1322,57,122,None,None,None,None,675,2,56,57,675,1,15,15
327,securitybreach,Cerberus,2,2,1658,167,4951,None,None,None,None,676,2,124,167,676,1,1,1
328,redjetfire,GUMAS,3,3,1292,8,3253,None,None,None,None,678,3,4,8,678,1,1,1
329,yuanqixun,activiti-modeler,2,2,1777,55,6769,None,None,None,None,681,2,44,55,681,1,1,1
330,dudulacerda,LTP2,1,1,1306,5,99,None,None,None,None,683,1,5,5,683,1,2,2
331,TomekZet,Kernel-GP,3,4,1492,130,4511,None,None,None,None,685,4,123,130,685,1,1,1
332,john1051,ARK,5,5,1276,16,89,None,None,None,None,689,5,8,16,688,1,1,1
333,ShinDarth,HTML-to-BBCode-converter,5,5,1294,41,29,None,None,None,None,693,5,32,41,693,1,1,1
334,liviodlc,igf_project,3,3,1416,36,76,None,None,None,None,698,3,21,36,698,1,2,2
335,schubergphilis,Seccubus_v2,32,35,1889,1919,18247,None,None,None,None,701,35,835,1919,,0,,0
336,kvetak,ANSA,17,17,1472,251,25099,None,None,None,None,739,17,65,251,739,1,1,1
337,KLIM8D,ucn-2semproject-dm79-group2,5,5,1310,307,146,None,None,None,None,754,5,124,307,754,1,8,8
338,josueaqp92,ProyFinal-IS2,17,25,1299,213,1655,None,None,None,None,764,25,66,213,764,2,4,6
339,plaa,openrocket,31,30,2500,1793,6350,None,None,None,None,787,30,534,1793,787,2,1,2
340,eclipse,emf.compare,29,32,3290,4720,34200,None,None,None,None,817,32,838,4720,829,12,5702,5972
341,dromdary,dromdary,8,8,2070,172,1399,None,None,None,None,847,8,61,172,850,1,3,3
342,cbenoist,Slech,3,3,1497,15,113,None,None,None,None,855,3,13,15,856,3,1,3
343,ErikBlanken,HuSacct-2012,35,35,1495,1998,3020,None,None,None,None,877,35,326,1998,875,1,1,1
344,redtroy,product,1,1,1255,12,5551,None,None,None,None,893,1,12,12,893,1,7,7
345,LucidDB,luciddb,50,50,4408,5163,12330,None,None,None,None,894,50,1709,5163,894,4,20,32
346,eclipse,acceleo,11,10,2986,4114,9865,None,None,None,None,817,10,1834,4114,946,3,7,11
347,Revo21,SkyNet,3,3,1296,12,193,None,None,None,None,950,3,9,12,950,1,4,4
348,Kezeali,Fusion,2,2,3582,1050,2597,None,None,None,None,952,2,777,1050,952,1,1,1
349,gbarba,multierp-apps,2,2,1317,12,22,None,None,None,None,954,2,6,12,955,1,12,12
350,marcel-valdez,dynamic-proxy,2,2,1580,21,109,None,None,None,None,956,2,19,21,956,1,1,1
351,caiofranchi,franchistein-as3,2,2,1308,2,366,None,None,None,None,958,2,1,2,959,1,1,1
352,veatchje,Siftables-477,1,1,1302,5,398,None,None,None,None,960,1,5,5,960,1,4,4
353,SixByNine,pulsarhunter,4,4,2639,62,380,None,None,None,None,961,4,56,62,961,1,2,2
354,DmitryTsaregradtsev,OSD,1,1,1280,2,8733,None,None,None,None,680,1,2,2,680,1,1,1
355,barcharcraz,d3dGame,16,16,1435,323,990,None,None,None,None,969,16,122,323,969,1,5,5
356,scottbyrns,Machine-Learning,1,1,1970,37,321,None,None,None,None,981,1,37,37,981,1,1,1
357,josueaqp92,ProyFinal-IS1,9,9,1396,80,238,None,None,None,None,766,9,36,80,766,2,3,4
358,ObeoNetwork,UML-Java-Generation,3,3,1824,142,844,None,None,None,None,987,3,124,142,987,2,18,21
359,LindsayBradford,PersonalFinancier,1,1,1441,155,362,None,None,None,None,990,1,155,155,990,1,3,3
360,kriasoft,site-sdk,3,3,1296,105,982,None,None,None,None,993,3,76,105,993,2,2,3
361,7thsanctum,SoftwareEng,1,1,1281,2,29,None,None,None,None,994,1,2,2,994,1,2,2
362,lbroudoux,acceleo-maven-sample,1,1,1282,6,110,None,None,None,None,988,1,6,6,988,1,2,2
363,OpenHMIS,openmrs-module-openhmis.cashier,16,16,1331,966,876,None,None,None,None,995,16,402,966,995,1,1,1
364,tecnoalan23,alan_admin,2,2,1311,8,49,None,None,None,None,1011,2,5,8,1011,2,4,6
365,EternalWind,The-Dark-Crystal,13,13,1770,865,360,None,None,None,None,1013,13,301,865,1013,2,3,4
366,C204-242-DJSMT,Assignment-2,7,7,1293,70,173,None,None,None,None,1026,7,36,70,1026,3,2,5
367,kajnelissen,Sedat,7,7,1392,113,315,None,None,None,None,1033,7,55,113,1033,1,2,2
368,Adnel,Catalogize,2,2,1333,13,41,None,None,None,None,1040,2,11,13,1040,1,1,1
369,SeqWare,seqware,35,35,1425,5885,9435,None,None,None,None,1046,35,1811,5885,1049,1,1,1
370,brunchey,BenNote,1,1,1295,6,559,None,None,None,None,1076,1,6,6,1076,1,1,1
371,sigita42,MapRover,3,3,1291,62,820,None,None,None,None,1077,3,53,62,1077,1,1,1
372,alexmkdn,coffee,2,2,1294,8,28,None,None,None,None,1081,2,5,8,1081,1,1,1
373,RestComm,sip-servlets,40,41,2999,5921,62832,None,None,None,None,1083,41,1913,5921,1084,2,3,4
374,kisflying,kion,1,1,1394,10,4111,None,None,None,None,1123,1,10,10,1123,1,1,1
375,collective,Products.CalendarX,11,11,2626,118,332,None,None,None,None,1127,11,47,118,1124,1,2,2
376,ECF,Newsreader,7,8,2098,247,1734,None,None,None,None,1142,8,105,247,1135,1,2,2
377,peleccom,chess,2,2,1295,78,74,None,None,None,None,1143,2,73,78,1143,1,1,1
378,NABUCCO,org.nabucco.framework.mda,2,2,2033,12,513,None,None,None,None,1145,2,11,12,1145,1,2,2
379,rudigrobler,Alchemy,1,1,1282,2,64,None,None,None,None,1147,1,2,2,1147,1,6,6
380,georgy-schukin,rage-rts,2,2,1290,3,139,None,None,None,None,1148,2,2,3,1149,1,1,1
381,marcel-valdez,dependency-locator,5,5,1627,32,267,None,None,None,None,956,5,18,32,956,2,3,5
382,markmandel,ColdDoc,4,4,1582,9,55,None,None,None,None,1153,4,4,9,1153,1,1,1
383,G33KatWork,GeexEngine,1,1,1833,60,358,None,None,None,None,1157,1,60,60,1157,1,2,2
384,speky,szakdolgozat,5,5,1311,160,401,None,None,None,None,1158,5,111,160,1158,1,10,10
385,kevholditch,Rotation,5,5,1504,121,2128,None,None,None,None,1163,5,82,121,1163,1,1,1
386,Mysthrill,HR_PROJECT,1,1,1326,11,99,None,None,None,None,1168,1,11,11,1168,1,5,5
387,Vdragon,NTOU_CPP_Lab_Opensource_Project,2,2,1503,172,987,None,None,None,None,1169,2,165,172,1169,1,3,3
388,halcwb,GenForm,4,4,1813,407,6444,None,None,None,None,1173,4,220,407,1172,1,19,19
389,terrameta,plasma,4,4,1302,120,1415,None,None,None,None,1175,4,57,120,1178,1,2,2
390,Networkadmin,ProyectoHerramientasdeProgramacionIII,5,5,1308,13,180,None,None,None,None,1179,5,8,13,1182,1,1,1
391,Novatouch,stri-quiz,3,3,1431,184,107,None,None,None,None,1184,3,98,184,1183,1,6,6
392,jeevatkm,generic-repo,6,6,1459,32,556,None,None,None,None,1188,6,15,32,1188,1,62,62
393,IAAS,oryx-editor,45,45,3085,2787,12643,None,None,None,None,1204,45,444,2787,1203,2,5,10
394,jammen33,skynet-tds,2,2,1453,32,91,None,None,None,None,1237,2,26,32,1237,2,5,8
395,snuderl,MobilniPortalNovic,2,2,1406,143,302,None,None,None,None,1239,2,137,143,1239,1,2,2
396,pirrmann,PolymorphicEnum,1,1,1284,3,53,None,None,None,None,1241,1,3,3,1241,1,1,1
397,virtix,mxunit,16,16,2261,301,2131,None,None,None,None,1250,16,92,301,1242,1,1,1
398,apache,james-imap,8,8,2768,1123,3308,None,None,None,None,1259,8,629,1123,1260,2,1,2
399,huxi,sulky,2,2,2834,600,672,None,None,None,None,1265,2,591,600,1265,1,1,1
400,DanielRuf,Plain-of-JARs,2,2,1312,84,13335,None,None,None,None,1268,2,61,84,1269,1,2,2
401,gilsoncav,PUCG_HelloWorld,1,1,1308,4,13,None,None,None,None,1270,1,4,4,1270,1,1,1
402,arsenij-solovjev,OpenStoryboards,2,2,1320,25,2170,None,None,None,None,1271,2,18,25,1272,1,3,3
403,VincentBLortie,Virtual-Anatomy-Lab,7,7,1533,234,381,None,None,None,None,1276,7,106,234,1276,1,25,25
404,Wutzara,gnome-university-code-examples,2,2,1290,23,42,None,None,None,None,1280,2,17,23,1280,1,1,1
405,andreaswolf,oryx-editor,33,33,3085,2022,11536,None,None,None,None,1294,33,464,2022,1293,2,5,10
406,halcwb,NhRepository,1,1,1527,33,239,None,None,None,None,1172,1,33,33,1172,1,15,15
407,yappo,yappo.github.com,1,1,2165,51,378,None,None,None,None,1315,1,51,51,1315,1,3,3
408,raphaeljpb,cemantika-modeling,2,2,1283,3,195,None,None,None,None,1316,2,2,3,1316,1,2,2
409,DevBoost,JaMoPP,7,7,1335,191,3135,None,None,None,None,1320,7,120,191,1318,1,2,2
410,shadowmick1,swtor-emu,1,1,1471,2,606,None,None,None,None,1324,1,2,2,1324,1,1,1
411,luizht,proyectoherramientasprogramacionII,5,5,1317,17,146,None,None,None,None,1325,5,7,17,1325,1,1,1
412,megadotnet,ironframework,4,4,1348,251,1651,None,None,None,None,1329,4,192,251,1330,2,19,24
413,gerritvoss,OpenSGToolbox,23,24,3226,2294,9449,None,None,None,None,1333,24,1574,2294,1333,1,3,3
414,KHProjects,KH-Parker-Fox,8,8,1398,155,9020,None,None,None,None,1361,8,102,155,1363,1,1,1
415,nzdev,Monopoly-Deal-WCF,2,2,1469,53,519,None,None,None,None,1365,2,48,53,1365,1,1,1
416,xximjasonxx,Codemash,2,2,1308,190,3459,None,None,None,None,1368,2,180,190,1368,1,1,1
417,team-worthwhile,worthwhile,10,10,1621,1894,2694,None,None,None,None,1371,10,678,1894,1369,1,2,2
418,baskint,BoardSportsASPMVC,3,3,1811,21,1285,None,None,None,None,1379,3,15,21,1379,1,1,1
419,zenki2001cn,SnippetCode,3,3,1408,152,16006,None,None,None,None,1383,3,95,152,1384,2,2,3
420,ewencluley,Basic-Game-Engine,2,2,1399,10,112,None,None,None,None,1386,2,6,10,1386,1,1,1
421,ptran123,Conceptual,3,3,1521,57,1056,None,None,None,None,1387,3,53,57,1387,1,8,8
422,yuanqixun,oryx-editor,1,1,1775,13,6444,None,None,None,None,681,1,13,13,681,1,10,10
423,StephenWalther,MVC4ClientApp,1,1,1329,1,643,None,None,None,None,1390,1,1,1,1390,1,1,1
424,edna-site,edna-rcp,4,4,1862,113,837,None,None,None,None,1391,4,62,113,1393,1,2,2
425,kamiljano,PCRemote,2,2,1292,35,2015,None,None,None,None,1395,2,20,35,1395,2,18,20
426,nearfriendzz,Junggla_project,3,3,1299,9,4353,None,None,None,None,1397,3,6,9,1397,1,2,2
427,ReactorORM,reactor,12,12,3832,444,3557,None,None,None,None,1400,12,315,444,1409,1,1,1
428,jackpinto,all-about-nHibernate,2,2,1306,34,205,None,None,None,None,1412,2,31,34,1412,1,3,3
429,Yndal,BDSA-Assignments,4,4,1302,306,1221,None,None,None,None,1414,4,150,306,1414,1,1,1
430,UbiCompForAll,UbiComposer,2,2,1372,39,455,None,None,None,None,1418,2,38,39,1418,1,1,1
431,HBArck,d6972a1,1,1,1282,30,276,None,None,None,None,1420,1,30,30,1420,1,2,2
432,unidal,maven-plugins,2,2,1421,178,2445,None,None,None,None,1421,2,175,178,1421,1,6,6
433,mauroscl,TraderWizard,3,3,1311,58,663,None,None,None,None,1423,3,43,58,1423,1,2,2
434,leidy1986,proyectoHerramientasdeprogramacionIII,6,6,1301,19,848,None,None,None,None,1428,6,8,19,,0,,0
435,saeidghoreshi,partition1,2,2,1296,231,34850,None,None,None,None,1430,2,230,231,1430,1,9,9
436,bennadel,Crypto.cfc,1,1,1326,6,560,None,None,None,None,1432,1,6,6,1432,1,1,1
437,jellar,iDeal,1,1,1326,1,1256,None,None,None,None,1433,1,1,1,1433,1,1,1
438,dvicory,AngryTanks,3,3,1481,146,2422,None,None,None,None,1434,3,117,146,1434,1,14,14
439,keithshort1,MyLoProto,1,1,1323,13,492,None,None,None,None,1437,1,13,13,1437,1,7,7
440,crawfis,RaceManager,3,3,1405,55,407,None,None,None,None,1440,3,42,55,1439,1,1,1
441,walter-manger,USF-Computer-Science,1,1,1322,2,468,None,None,None,None,1441,1,2,2,1441,1,1,1
442,marianadinf,iDeal,4,4,1321,68,1271,None,None,None,None,1442,4,54,68,1433,1,1,1
443,Xeago,Carnaval-Radio,6,6,1440,180,11513,None,None,None,None,1448,6,86,180,1446,1,2,2
444,Obeo,emf.compare.acceptance.tests,6,6,1299,125,1598,None,None,None,None,829,6,64,125,826,1,6,6
445,craigmcmillan01,C-sharp-Work,1,1,1281,41,720,None,None,None,None,1451,1,41,41,1451,1,24,24
446,fh-group,MailChimp-ColdFusion-API-Wrapper,5,5,1512,17,1468,None,None,None,None,1454,5,6,17,1456,2,1,2
447,gpeipman,Visual-Studio-Experiments,2,2,2021,62,888,None,None,None,None,1457,2,38,62,1457,1,1,1
448,streathamAdministrators,La_Fourchette_2012,5,5,1411,181,562,None,None,None,None,1462,5,55,181,1460,2,6,7
449,alvarovn,reactor,2,2,1532,61,143,None,None,None,None,1464,2,58,61,1464,1,3,3
450,boon-code,loco,1,1,1351,48,251,None,None,None,None,1466,1,48,48,1466,1,2,2
451,borje,apmaskin,6,6,2763,82,6793,None,None,None,None,1467,6,47,82,1467,2,2,3
452,brunodiniz,KSE,2,2,1475,22,5533,None,None,None,None,1473,2,19,22,1473,1,12,12
453,BYU-NLP-Lab,topicalguide,32,34,1943,1475,6280,None,None,None,None,1477,34,444,1475,1476,1,2,2
454,CIRCL,bgp-ranking,11,11,2251,1200,709,None,None,None,None,1509,11,647,1200,1513,2,6,7
455,clbustos,PHP_Beautifier,8,7,4078,111,329,None,None,None,None,1520,7,71,111,1520,1,1,1
456,collective,ArchGenXML,50,50,4693,1966,837,None,None,None,None,1530,50,438,1966,1567,10,8,23
457,copasi,COPASI,50,50,5568,15790,5820,None,None,None,None,1578,50,7135,15790,1604,1,1,1
458,dverstap,jsmiparser,4,6,3910,182,842,None,None,None,None,1627,6,165,182,1627,1,2,2
459,ezekielriva,CampeonatoFutbol-Area4,3,3,1417,29,10378,None,None,None,None,336,3,25,29,336,1,1,1
460,ezsystems,ezsurvey,22,24,2958,143,868,None,None,None,None,1634,24,57,143,1634,1,1,1
461,factorlibre,openerp-extra-6.1,2,2,1308,9,10429,None,None,None,None,1659,2,6,9,1659,1,1,1
462,gestiweb,eneboo-modules,14,14,1622,165,2433,None,None,None,None,1669,14,36,165,1661,1,4,4
463,gimmi,randomhacking,4,4,2479,694,8926,None,None,None,None,1679,4,431,694,1677,1,1,1
464,gosia-wielgus,jms-brokers,5,5,1469,90,1096,None,None,None,None,1682,5,47,90,1682,1,2,2
465,homebase,lib.external,8,8,1328,53,24702,None,None,None,None,1686,8,24,53,1690,1,1,1
466,ikharlampenkov,tm,4,4,1607,399,1321,None,None,None,None,1693,4,394,399,1693,1,2,2
467,integry,livecart,15,15,3470,4265,8357,None,None,None,None,1706,15,1605,4265,1706,1,1,1
468,jmolloy,pedigree,44,44,3000,3621,27490,None,None,None,None,1734,44,2403,3621,1734,3,4,8
469,jojokine,OhHa,12,12,1310,73,243,None,None,None,None,1757,12,40,73,,0,,0
470,jonesrl,redundancy,1,1,1485,27,197,None,None,None,None,1768,1,27,27,1768,1,2,2
471,K-3D,k3d,17,18,3266,3509,6833,None,None,None,None,1769,18,2557,3509,1769,1,2,2
472,lcrdcastro,viaweb,3,3,1326,4,26064,None,None,None,None,1789,3,2,4,1789,1,1,1
473,leomurta,labgc-2012.2,18,18,1327,443,307,None,None,None,None,1796,18,91,443,1796,3,4,8
474,liwenhaosuper,yfs,2,2,1298,10,142,None,None,None,None,1809,2,6,10,1809,1,3,3
475,llohellohe,cp,4,4,1509,39,322,None,None,None,None,1813,4,28,39,1811,1,1,1
476,locsic,Law-Enforcement-Scripts,2,2,1902,21,7229,None,None,None,None,1815,2,19,21,1815,1,1,1
477,luisgg,iteexe,1,1,1292,3,3760,None,None,None,None,1816,1,3,3,1816,1,1,1
478,luisgg,thunar,1,2,953,6,569,None,None,None,None,1816,2,5,6,1816,1,2,2
479,maersu,roal,1,1,530,5,739,None,None,None,None,1818,1,5,5,1818,1,2,2
480,mapbender,fom,26,26,1348,694,515,None,None,None,None,1824,26,212,694,1820,1,1,1
481,martinrunge,muroa,5,5,3977,592,1614,None,None,None,None,1845,5,471,592,1846,1,1,1
482,metno,wdb-feltload,6,6,2625,134,152,None,None,None,None,1850,6,86,134,1850,1,1,1
483,mihaly4,KanjiTools,5,5,1286,73,344,None,None,None,None,1856,5,49,73,1856,1,4,4
484,miniwark,begotemp,1,1,1328,56,59,None,None,None,None,1861,1,56,56,1861,1,6,6
485,mmontone,sol,1,1,1304,3,775,None,None,None,None,1862,1,3,3,1862,1,2,2
486,nadavkav,RTL-BIDI-Hebrew-Moodle-Plugins,2,2,2201,483,22790,None,None,None,None,1863,2,482,483,1863,1,1,1
487,ngacharts,ngacharts,3,2,1728,113,114,None,None,None,None,1865,2,111,113,1865,1,1,1
488,niallcreech,cryomesh,2,2,1848,107,1787,None,None,None,None,1869,2,104,107,1868,1,1,1
489,nim65s,N7,4,4,1549,308,2269,None,None,None,None,1871,4,277,308,1871,1,4,4
490,nitro2010,moodle,6,6,807,169,165584,None,None,None,None,1873,6,90,169,1873,2,1,2
491,njall,wel-seek,2,2,1316,15,11687,None,None,None,None,1878,2,10,15,1878,1,1,1
492,npow,UW,1,1,1695,1,1400,None,None,None,None,1880,1,1,1,1880,1,8,8
493,oomushi,baka,4,4,1580,935,681,None,None,None,None,1881,4,543,935,1881,1,1,1
494,OSLL,geo2tag-web,29,29,2326,1383,9478,None,None,None,None,1893,29,267,1383,1885,2,7,8
495,ppiotr,PDFPlotsExtractor,8,8,2013,164,1103,None,None,None,None,1916,8,148,164,1918,2,2,3
496,ProjektAugustiner,yamoda-wiki,3,3,1482,12,46,None,None,None,None,1922,3,6,12,,0,,0
497,Rafiot,bgp-ranking,10,10,2251,1193,709,None,None,None,None,1509,10,645,1193,1513,2,6,7
498,ratem,eispatterns,2,2,1961,173,204,None,None,None,None,1925,2,157,173,1925,1,1,1
499,seivan,zombie_cpp_sdl,1,1,2602,2,165,None,None,None,None,1927,1,2,2,1927,1,1,1
500,sourcepole,qgis,44,45,5022,7318,13064,None,None,None,None,1930,45,1678,7318,1928,2,3,4
501,spiralout,Tracks,4,4,1773,27,73,None,None,None,None,1974,4,19,27,1974,1,1,1
502,ssinan,Xmi2Graphml,1,1,1346,32,99,None,None,None,None,1977,1,32,32,1977,1,6,6
503,tehnick,elmerfem,33,33,4010,7050,10966,None,None,None,None,1982,33,2114,7050,1998,1,6,6
504,terrameta,cloudgraph,3,3,1311,126,2088,None,None,None,None,1175,3,103,126,1175,1,13,13
505,thjomnx,telamon,1,1,1499,70,64,None,None,None,None,2011,1,70,70,2011,1,5,5
506,tibnor,OpenAndroidWeather,3,3,2063,89,1283,None,None,None,None,2014,3,46,89,2013,1,1,1
507,tine20,Tine-2.0-Open-Source-Groupware-and-CRM,56,79,3181,29743,47962,None,None,None,None,2019,79,13029,29743,2017,1,1,1
508,tmarques,waheela,1,1,1334,1,10261,None,None,None,None,2097,1,1,1,2097,1,1,1
509,tranfuga25s,turneraonline,6,6,1320,548,5306,None,None,None,None,2098,6,263,548,2098,1,2,2
